match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22680,Tottenham Hotspur,Manchester City,1,3,-1, Hugo Lloris , Jan Vertonghen , Ben Davies , Kieran Trippier , Davinson Sanchez , Erik Lamela , Dele Alli , Eric Dier , Mousa Dembele , Christian Eriksen , Harry Kane , Lucas Moura , Son Heung-Min , Moussa Sissoko , Ederson , Vincent Kompany , Fabian Delph , Kyle Walker , Aymeric Laporte , Kevin De Bruyne , Ilkay Gundogan , David Silva , Gabriel Jesus , Raheem Sterling , Leroy Sane , Nicolas Otamendi , Yaya Toure , Bernardo Silva 
22681,West Ham United,Stoke City,1,1,0, Joe Hart , Angelo Ogbonna , Aaron Cresswell , Declan Rice , Cheikhou Kouyate , Pablo Zabaleta , Mark Noble , Arthur Masuaku , Joao Mario , Marko Arnautovic , Edimilson Fernandes , Manuel Lanzini , Chicharito , Andy Carroll , Jack Butland , Bruno Martins Indi , Erik Pieters , Kurt Zouma , Ryan Shawcross , Joe Allen , Ramadan Sobhi , Moritz Bauer , Badou Ndiaye , Mame Biram Diouf , Xherdan Shaqiri , Geoff Cameron , Stephen Ireland , Peter Crouch 
22682,Arsenal,West Ham United,4,1,1, David Ospina , Shkodran Mustafi , Hector Bellerin , Nacho Monreal , Laurent Koscielny , Granit Xhaka , Aaron Ramsey , Mohamed Elneny , Alex Iwobi , Danny Welbeck , Alexandre Lacazette , Calum Chambers , Ainsley Maitland-Niles , Pierre-Emerick Aubameyang , Joe Hart , Aaron Cresswell , Angelo Ogbonna , Declan Rice , Cheikhou Kouyate , Mark Noble , Arthur Masuaku , Pablo Zabaleta , Marko Arnautovic , Edimilson Fernandes , Joao Mario , Manuel Lanzini , Chicharito , Andy Carroll 
22683,AFC Bournemouth,Manchester United,0,2,-1, Asmir Begovic , Charlie Daniels , Steve Cook , Simon Francis , Nathan Ake , Ryan Fraser , Andrew Surman , Lewis Cook , Jordon Ibe , Joshua King , Callum Wilson , Dan Gosling , Lys Mousset , Jermain Defoe , David de Gea , Chris Smalling , Luke Shaw , Phil Jones , Matteo Darmian , Ander Herrera , Paul Pogba , Marouane Fellaini , Marcus Rashford , Jesse Lingard , Anthony Martial , Daley Blind , Nemanja Matic , Romelu Lukaku 
22684,Brighton and Hove Albion,Tottenham Hotspur,1,1,0, Mat Ryan , Bruno , Lewis Dunk , Gaetan Bong , Shane Duffy , Anthony Knockaert , Dale Stephens , Jose Izquierdo , Beram Kayal , Pascal Gross , Glenn Murray , Solly March , Leonardo Ulloa ,, Hugo Lloris , Serge Aurier , Ben Davies , Toby Alderweireld , Jan Vertonghen , Son Heung-Min , Lucas Moura , Victor Wanyama , Moussa Sissoko , Christian Eriksen , Harry Kane , Mousa Dembele , Erik Lamela , Fernando Llorente 
22685,Chelsea,Huddersfield Town,1,1,0, Willy Caballero , Andreas Christensen , Antonio Rudiger , Cesar Azpilicueta , Cesc Fabregas , Marcos Alonso , NGolo Kante , Davide Zappacosta , Willian , Alvaro Morata , Pedro , Eden Hazard , Olivier Giroud ,, Jonas Lossl , Terence Kongolo , Chris Lowe , Christopher Schindler , Tommy Smith , Zanka , Jonathan Hogg , Aaron Mooy , Philip Billing , Laurent Depoitre , Rajiv van La Parra , Florent Hadergjonaj , Scott Malone , Alex Pritchard 
22686,Everton,Newcastle United,1,0,1, Jordan Pickford , Seamus Coleman , Phil Jagielka , Leighton Baines , Michael Keane , Wayne Rooney , Morgan Schneiderlin , Idrissa Gueye , Theo Walcott , Cenk Tosun , Yannick Bolasie , Tom Davies , Oumar Niasse , Dominic Calvert-Lewin , Martin Dubravka , Jamaal Lascelles , Paul Dummett , DeAndre Yedlin , Florian Lejeune , Kenedy , Jonjo Shelvey , Matt Ritchie , Mohamed Diame , Ayoze Perez , Islam Slimani , Jacob Murphy , Mikel Merino , Dwight Gayle 
22687,Leicester City,Southampton,0,0,0, Ben Hamer , Harry Maguire , Aleksandar Dragovic , Ben Chilwell , Marc Albrighton , Adrien Silva  , Riyad Mahrez , Demarai Gray  , Wilfred Ndidi , Jamie Vardy , Kelechi Iheanacho , Harvey Barnes  , Hamza Choudhury  , Fousseni Diabate , Alex McCarthy , Maya Yoshida , Wesley Hoedt , Jan Bednarek , Cedric Soares , Ryan Bertrand , Oriol Romeu , Pierre-Emile Hojbjerg , Shane Long , Dusan Tadic , James Ward-Prowse , Nathan Redmond , Steven Davis , Charlie Austin 
22688,Manchester City,Swansea City,5,0,1, Ederson , Aymeric Laporte , Danilo , Vincent Kompany , Fabian Delph , David Silva , Kevin De Bruyne , Ilkay Gundogan , Bernardo Silva , Raheem Sterling , Gabriel Jesus , Benjamin Mendy , Yaya Toure , Phil Foden , Lukasz Fabianski , Alfie Mawson , Kyle Naughton , Federico Fernandez , Mike van der Hoorn , Martin Olsson , Ki Sung-yueng , Tom Carroll , Andre Ayew , Andy King , Jordan Ayew , Kyle Bartley , Sam Clucas , Tammy Abraham 
22689,Stoke City,Burnley,1,1,0, Jack Butland , Glen Johnson , Ryan Shawcross , Bruno Martins Indi , Erik Pieters , Badou Ndiaye , Xherdan Shaqiri , Moritz Bauer , Joe Allen , Peter Crouch , Mame Biram Diouf , Kurt Zouma , Stephen Ireland , Tyrese Campbell , Nick Pope , Kevin Long , Matthew Lowton , Stephen Ward , James Tarkowski , Ashley Westwood , Johann Gudmundsson , Aaron Lennon , Jack Cork , Chris Wood , Ashley Barnes , Jeff Hendrick , Sam Vokes ,
22690,Watford,Crystal Palace,0,0,0, Orestis Karnezis , Christian Kabasele , Craig Cathcart , Jose Holebas , Adrian Mariappa , Abdoulaye Doucoure , Roberto Pereyra , Etienne Capoue , Will Hughes , Troy Deeney , Stefano Okaka , Kiko Femenia , Richarlison , Andre Gray , Wayne Hennessey , Mamadou Sakho , Patrick van Aanholt , Joel Ward , James Tomkins , Yohan Cabaye , Ruben Loftus-Cheek , Luka Milivojevic , James McArthur , Andros Townsend , Wilfried Zaha , Christian Benteke ,,
22691,West Bromwich Albion,Liverpool,2,2,0, Ben Foster , Craig Dawson , Allan Nyom , Kieran Gibbs , Ahmed Hegazi , James McClean , Chris Brunt , Matt Phillips , Jake Livermore , Salomon Rondon , Jay Rodriguez , Jonny Evans , Oliver Burke , Hal Robson-Kanu , Loris Karius , Joseph Gomez , Ragnar Klavan , Alberto Moreno , Virgil van Dijk , James Milner , Georginio Wijnaldum , Jordan Henderson , Mohamed Salah , Sadio Mane , Danny Ings , Dejan Lovren , Alex Oxlade-Chamberlain , Roberto Firmino 
22692,Burnley,Brighton and Hove Albion,0,0,0, Nick Pope , Matthew Lowton , Stephen Ward , Kevin Long , James Tarkowski , Jack Cork , Johann Gudmundsson , Ashley Westwood , Aaron Lennon , Chris Wood , Ashley Barnes , Jeff Hendrick , Georges-Kevin Nkoudou , Sam Vokes , Mat Ryan , Gaetan Bong , Bruno , Lewis Dunk , Shane Duffy , Anthony Knockaert , Beram Kayal , Jose Izquierdo , Dale Stephens , Pascal Gross , Leonardo Ulloa , Ezequiel Schelotto , Solly March , Glenn Murray 
22693,Crystal Palace,Leicester City,5,0,1, Wayne Hennessey , Joel Ward , Mamadou Sakho , James Tomkins , Patrick van Aanholt , Yohan Cabaye , James McArthur , Ruben Loftus-Cheek , Luka Milivojevic , Wilfried Zaha , Andros Townsend , Jeffrey Schlupp , Chung-Yong Lee , Christian Benteke , Ben Hamer , Harry Maguire , Wes Morgan , Marc Albrighton , Ben Chilwell , Demarai Gray , Hamza Choudhury , Riyad Mahrez , Wilfred Ndidi , Kelechi Iheanacho , Jamie Vardy , Aleksandar Dragovic , Adrien Silva , Fousseni Diabate 
22694,Huddersfield Town,Everton,0,2,-1, Jonas Lossl , Terence Kongolo , Christopher Schindler , Zanka , Florent Hadergjonaj , Jonathan Hogg , Collin Quaner , Aaron Mooy , Alex Pritchard , Rajiv van La Parra , Steve Mounie , Scott Malone , Philip Billing , Laurent Depoitre , Jordan Pickford , Phil Jagielka , Leighton Baines , Seamus Coleman , Michael Keane , Morgan Schneiderlin , Theo Walcott , Nikola Vlasic , Idrissa Gueye , Wayne Rooney , Cenk Tosun , Ramiro Funes Mori , Tom Davies , Oumar Niasse 
22695,Liverpool,Stoke City,0,0,0, Loris Karius , Ragnar Klavan , Joseph Gomez , Virgil van Dijk , Alberto Moreno , Jordan Henderson , Trent Alexander-Arnold , Georginio Wijnaldum , Roberto Firmino , Mohamed Salah , Danny Ings , James Milner , Nathaniel Clyne ,, Jack Butland , Erik Pieters , Bruno Martins Indi , Kurt Zouma , Ryan Shawcross , Badou Ndiaye , Xherdan Shaqiri , Joe Allen , Moritz Bauer , Mame Biram Diouf , Peter Crouch , Ramadan Sobhi , Darren Fletcher ,
22696,Manchester United,Arsenal,2,1,1, David de Gea , Chris Smalling , Antonio Valencia , Victor Lindelof , Ashley Young , Nemanja Matic , Paul Pogba , Ander Herrera , Romelu Lukaku , Alexis Sanchez , Jesse Lingard , Marouane Fellaini , Anthony Martial , Marcus Rashford , David Ospina , Hector Bellerin , Calum Chambers , Konstantinos Mavropanos , Sead Kolasinac , Granit Xhaka , Henrikh Mkhitaryan , Alex Iwobi , Reiss Nelson , Ainsley Maitland-Niles , Pierre-Emerick Aubameyang , Nacho Monreal , Joe Willock , Danny Welbeck 
22697,Newcastle United,West Bromwich Albion,0,1,-1, Martin Dubravka , Florian Lejeune , Jamaal Lascelles , Paul Dummett , DeAndre Yedlin , Kenedy , Jonjo Shelvey , Mohamed Diame , Matt Ritchie , Dwight Gayle , Ayoze Perez , Jacob Murphy , Joselu , Islam Slimani , Ben Foster , Craig Dawson , Ahmed Hegazi , Allan Nyom , Kieran Gibbs , James McClean , Jake Livermore , Matt Phillips , Chris Brunt , Salomon Rondon  , Jay Rodriguez , Jonny Evans , Grzegorz Krychowiak , Hal Robson-Kanu  
22698,Southampton,AFC Bournemouth,2,1,1, Alex McCarthy , Maya Yoshida , Jan Bednarek , Wesley Hoedt , Oriol Romeu , Cedric Soares , Ryan Bertrand , Mario Lemina , Charlie Austin , Nathan Redmond , Dusan Tadic , James Ward-Prowse , Pierre-Emile Hojbjerg , Shane Long , Asmir Begovic , Simon Francis , Steve Cook , Nathan Ake , Ryan Fraser , Lewis Cook , Charlie Daniels , Dan Gosling , Joshua King , Lys Mousset , Callum Wilson , Jordon Ibe , Andrew Surman , Jermain Defoe 
22699,Swansea City,Chelsea,0,1,-1, Lukasz Fabianski , Mike van der Hoorn , Kyle Naughton , Alfie Mawson , Connor Roberts , Andy King , Martin Olsson , Ki Sung-yueng , Jordan Ayew , Sam Clucas , Andre Ayew , Wayne Routledge , Nathan Dyer , Tom Carroll , Thibaut Courtois , Antonio Rudiger , Gary Cahill , Cesar Azpilicueta , NGolo Kante , Emerson , Tiemoue Bakayoko , Victor Moses , Cesc Fabregas , Olivier Giroud , Eden Hazard , Willian , Pedro , Alvaro Morata 
22700,Tottenham Hotspur,Watford,2,0,1, Hugo Lloris , Davinson Sanchez , Jan Vertonghen , Kieran Trippier , Ben Davies , Eric Dier , Christian Eriksen , Son Heung-Min , Dele Alli , Mousa Dembele , Harry Kane , Victor Wanyama , Erik Lamela , Moussa Sissoko , Orestis Karnezis , Jose Holebas , Craig Cathcart , Christian Kabasele , Adrian Mariappa , Kiko Femenia , Etienne Capoue , Richarlison , Abdoulaye Doucoure , Will Hughes , Andre Gray , Andre Carrillo , Gerard Deulofeu , Troy Deeney 
22701,West Ham United,Manchester City,1,4,-1, Adrian , Angelo Ogbonna , Patrice Evra , Declan Rice , Mark Noble , Edimilson Fernandes , Aaron Cresswell , Pablo Zabaleta , Cheikhou Kouyate , Manuel Lanzini , Marko Arnautovic , Arthur Masuaku , Joao Mario , Chicharito , Ederson , Aymeric Laporte , Nicolas Otamendi , Fabian Delph , Kyle Walker , Ilkay Gundogan , Fernandinho , Kevin De Bruyne , Leroy Sane , Gabriel Jesus , Raheem Sterling , Danilo , Yaya Toure , Lukas Nmecha 
22702,Arsenal,Burnley,5,0,1, Petr Cech , Hector Bellerin , Sead Kolasinac , Konstantinos Mavropanos , Calum Chambers , Granit Xhaka , Jack Wilshere , Alex Iwobi , Henrikh Mkhitaryan , Pierre-Emerick Aubameyang , Alexandre Lacazette , Per Mertesacker , Aaron Ramsey , Danny Welbeck , Nick Pope , Kevin Long , Stephen Ward , James Tarkowski , Matthew Lowton , Aaron Lennon , Johann Gudmundsson , Ashley Westwood , Jack Cork , Jeff Hendrick , Ashley Barnes , Georges-Kevin Nkoudou , Nahki Wells , Sam Vokes 
22703,AFC Bournemouth,Swansea City,1,0,1, Asmir Begovic , Simon Francis , Nathan Ake , Steve Cook , Ryan Fraser , Lewis Cook , Andrew Surman , Charlie Daniels , Joshua King  , Callum Wilson  , Marc Pugh , Tyrone Mings  , Dan Gosling , Lys Mousset  , Lukasz Fabianski , Federico Fernandez , Alfie Mawson , Mike van der Hoorn , Connor Roberts , Tom Carroll , Martin Olsson , Ki Sung-yueng , Nathan Dyer , Andre Ayew , Jordan Ayew , Andy King , Luciano Narsingh , Tammy Abraham 
22704,Brighton and Hove Albion,Manchester United,1,0,1, Mat Ryan , Bruno , Lewis Dunk , Gaetan Bong , Shane Duffy , Pascal Gross , Dale Stephens , Davy Propper , Jose Izquierdo , Anthony Knockaert , Glenn Murray  , Beram Kayal , Solly March , Leonardo Ulloa  , David de Gea , Chris Smalling , Ashley Young , Matteo Darmian , Marcos Rojo , Nemanja Matic , Marouane Fellaini , Paul Pogba , Juan Mata , Anthony Martial , Marcus Rashford , Luke Shaw , Scott McTominay , Jesse Lingard 
22705,Chelsea,Liverpool,1,0,1, Thibaut Courtois , Gary Cahill , Cesar Azpilicueta , Antonio Rudiger , Tiemoue Bakayoko , Marcos Alonso , NGolo Kante , Cesc Fabregas  , Victor Moses , Olivier Giroud , Eden Hazard , Davide Zappacosta , Willian , Pedro  , Loris Karius , Virgil van Dijk , Nathaniel Clyne , Dejan Lovren , Andrew Robertson , Georginio Wijnaldum , James Milner , Trent Alexander-Arnold , Roberto Firmino , Sadio Mane , Mohamed Salah , Alberto Moreno , Jordan Henderson , Dominic Solanke 
22706,Everton,Southampton,1,1,0, Jordan Pickford , Michael Keane , Seamus Coleman , Leighton Baines , Phil Jagielka , Nikola Vlasic , Idrissa Gueye , Yannick Bolasie , Morgan Schneiderlin , Tom Davies , Cenk Tosun , Ramiro Funes Mori , Davy Klaassen , Oumar Niasse , Alex McCarthy , Jan Bednarek , Maya Yoshida , Wesley Hoedt , Cedric Soares , Pierre-Emile Hojbjerg , Ryan Bertrand , Oriol Romeu , Charlie Austin , Dusan Tadic , Mario Lemina , Nathan Redmond , James Ward-Prowse , Shane Long 
22707,Leicester City,West Ham United,0,2,-1, Ben Hamer , Yohan Benalouane , Wes Morgan , Harry Maguire , Christian Fuchs , Riyad Mahrez , Hamza Choudhury , Fousseni Diabate , Vicente Iborra , Jamie Vardy , Adrien Silva , Aleksandar Dragovic , Demarai Gray , Kelechi Iheanacho , Adrian , Angelo Ogbonna , Aaron Cresswell , Declan Rice , Mark Noble , Pablo Zabaleta , Cheikhou Kouyate , Arthur Masuaku  , Joao Mario , Marko Arnautovic , Manuel Lanzini , Patrice Evra  , Edimilson Fernandes , Andy Carroll 
22708,Manchester City,Huddersfield Town,0,0,0, Ederson , John Stones , Kyle Walker , Nicolas Otamendi , Fabian Delph , Fernandinho , David Silva , Kevin De Bruyne , Raheem Sterling , Gabriel Jesus , Leroy Sane , Benjamin Mendy , Ilkay Gundogan , Bernardo Silva , Jonas Lossl , Christopher Schindler , Chris Lowe , Tommy Smith , Zanka , Terence Kongolo , Florent Hadergjonaj , Jonathan Hogg , Aaron Mooy , Alex Pritchard , Steve Mounie , Scott Malone , Rajiv van La Parra , Laurent Depoitre 
22709,Stoke City,Crystal Palace,1,2,-1, Jack Butland , Kurt Zouma , Ryan Shawcross , Glen Johnson , Erik Pieters , Badou Ndiaye , Xherdan Shaqiri , Moritz Bauer , Joe Allen , Mame Biram Diouf , Peter Crouch , Ramadan Sobhi , Tyrese Campbell ,, Wayne Hennessey , Patrick van Aanholt , James Tomkins , Mamadou Sakho , Joel Ward , James McArthur , Yohan Cabaye , Luka Milivojevic , Ruben Loftus-Cheek , Wilfried Zaha , Andros Townsend , Jeffrey Schlupp , Martin Kelly , Christian Benteke 
22710,Watford,Newcastle United,2,1,1, Orestis Karnezis , Jose Holebas , Craig Cathcart , Daryl Janmaat , Christian Kabasele , Etienne Capoue , Roberto Pereyra , Abdoulaye Doucoure , Will Hughes , Andre Gray , Troy Deeney , Adrian Mariappa , Richarlison , Gerard Deulofeu , Martin Dubravka , Jamaal Lascelles , Paul Dummett , Florian Lejeune , Javier Manquillo , Jonjo Shelvey , Jacob Murphy , Kenedy , Mohamed Diame , Ayoze Perez , Dwight Gayle , DeAndre Yedlin , Mikel Merino , Matt Ritchie 
22711,West Bromwich Albion,Tottenham Hotspur,1,0,1, Ben Foster , Allan Nyom , Kieran Gibbs , Craig Dawson , Ahmed Hegazi , James McClean , Jake Livermore , Chris Brunt , Matt Phillips , Jay Rodriguez , Salomon Rondon , Nacer Chadli , Grzegorz Krychowiak , Daniel Sturridge , Hugo Lloris , Toby Alderweireld , Davinson Sanchez , Jan Vertonghen , Christian Eriksen , Victor Wanyama , Danny Rose , Kieran Trippier , Harry Kane , Dele Alli , Erik Lamela , Son Heung-Min , Lucas Moura , Fernando Llorente 
22712,Burnley,AFC Bournemouth,1,2,-1, Nick Pope , Kevin Long , Matthew Lowton , Stephen Ward , James Tarkowski , Johann Gudmundsson , Ashley Westwood , Aaron Lennon  , Jack Cork , Chris Wood , Jeff Hendrick , Nahki Wells , Sam Vokes , Dwight McNeil  , Asmir Begovic , Tyrone Mings , Nathan Ake , Steve Cook , Charlie Daniels , Ryan Fraser , Andrew Surman , Emerson Hyndman , Joshua King , Lys Mousset , Jordon Ibe , Dan Gosling , Jermain Defoe , Callum Wilson 
22713,Crystal Palace,West Bromwich Albion,2,0,1, Wayne Hennessey , Mamadou Sakho , James Tomkins , Aaron Wan-Bissaka , Patrick van Aanholt , Ruben Loftus-Cheek , Yohan Cabaye , James McArthur , Luka Milivojevic , Andros Townsend , Wilfried Zaha , Pape Souare , Chung-Yong Lee , Christian Benteke , Ben Foster , Allan Nyom , Craig Dawson , Kieran Gibbs , Ahmed Hegazi , Jake Livermore , Jay Rodriguez , James McClean , Chris Brunt , Salomon Rondon , Grzegorz Krychowiak , Nacer Chadli , Hal Robson-Kanu , Daniel Sturridge 
22714,Huddersfield Town,Arsenal,0,1,-1, Jonas Lossl , Chris Lowe , Christopher Schindler , Terence Kongolo , Florent Hadergjonaj , Zanka , Tom Ince , Jonathan Hogg , Aaron Mooy , Alex Pritchard , Steve Mounie , Dean Whitehead , Philip Billing , Laurent Depoitre , David Ospina , Shkodran Mustafi , Hector Bellerin , Rob Holding , Sead Kolasinac , Alex Iwobi , Aaron Ramsey , Granit Xhaka , Pierre-Emerick Aubameyang , Henrikh Mkhitaryan , Alexandre Lacazette , Nacho Monreal , Ainsley Maitland-Niles , Danny Welbeck 
22715,Liverpool,Brighton and Hove Albion,4,0,1, Loris Karius , Andrew Robertson , Dejan Lovren , Virgil van Dijk , Trent Alexander-Arnold , Mohamed Salah , Sadio Mane , Jordan Henderson , Georginio Wijnaldum , Dominic Solanke , Roberto Firmino , Ben Woodburn , Adam Lallana , Danny Ings , Mat Ryan , Ezequiel Schelotto , Gaetan Bong , Lewis Dunk , Shane Duffy , Beram Kayal , Anthony Knockaert , Dale Stephens , Davy Propper , Solly March , Jurgen Locadia , Connor Goldson , Pascal Gross , Glenn Murray 
22716,Manchester United,Watford,1,0,1, Sergio Romero , Eric Bailly , Marcos Rojo , Matteo Darmian , Ashley Young , Daley Blind , Scott McTominay , Michael Carrick , Juan Mata , Alexis Sanchez , Marcus Rashford , Luke Shaw , Ander Herrera , Paul Pogba , Heurelho Gomes , Craig Cathcart , Daryl Janmaat , Jose Holebas , Christian Kabasele , Abdoulaye Doucoure , Richarlison , Roberto Pereyra , Gerard Deulofeu , Will Hughes , Andre Gray , Adrian Mariappa , Nathaniel Chalobah , Troy Deeney 
22717,Newcastle United,Chelsea,3,0,1, Martin Dubravka , Jamaal Lascelles , DeAndre Yedlin , Florian Lejeune , Paul Dummett , Jacob Murphy , Ayoze Perez , Jonjo Shelvey , Matt Ritchie , Mohamed Diame , Dwight Gayle , Massadio Haidara , Isaac Hayden , Joselu , Thibaut Courtois , Cesar Azpilicueta , Andreas Christensen , Gary Cahill , Tiemoue Bakayoko , Ross Barkley , Victor Moses , NGolo Kante , Emerson , Eden Hazard , Olivier Giroud , Willian , Pedro , Alvaro Morata 
22718,Southampton,Manchester City,0,1,-1, Alex McCarthy , Maya Yoshida , Jack Stephens , Cedric Soares , Wesley Hoedt , Ryan Bertrand , Dusan Tadic , Pierre-Emile Hojbjerg , Oriol Romeu , Nathan Redmond , Charlie Austin , Sam McQueen , James Ward-Prowse , Shane Long , Claudio Bravo , Aymeric Laporte , Danilo , Fabian Delph , John Stones , Ilkay Gundogan , Kevin De Bruyne , Fernandinho , Raheem Sterling , Leroy Sane , Bernardo Silva , Brahim Diaz , Phil Foden , Gabriel Jesus 
22719,Swansea City,Stoke City,1,2,-1, Lukasz Fabianski , Alfie Mawson , Mike van der Hoorn , Martin Olsson , Angel Rangel , Wayne Routledge , Tom Carroll , Andy King , Nathan Dyer , Jordan Ayew , Andre Ayew , Sam Clucas , Leon Britton , Tammy Abraham , Jack Butland , Ryan Shawcross , Kurt Zouma , Moritz Bauer , Erik Pieters , Joe Allen , Badou Ndiaye , Lasse Sorensen , Peter Crouch , Xherdan Shaqiri , Mame Biram Diouf , Darren Fletcher , Stephen Ireland ,
22720,Tottenham Hotspur,Leicester City,5,4,1, Hugo Lloris , Eric Dier , Kyle Walker-Peters , Danny Rose , Toby Alderweireld , Victor Wanyama , Erik Lamela , Lucas Moura , Moussa Sissoko , Christian Eriksen , Harry Kane , Davinson Sanchez , Dele Alli , Son Heung-Min , Eldin Jakupovic , Danny Simpson , Christian Fuchs , Wes Morgan , Harry Maguire , Adrien Silva , Riyad Mahrez , Demarai Gray , Kelechi Iheanacho , Vicente Iborra , Jamie Vardy , Hamza Choudhury , Harvey Barnes , Fousseni Diabate 
22721,West Ham United,Everton,3,1,1, Adrian , Angelo Ogbonna , Declan Rice , Aaron Cresswell , Cheikhou Kouyate , Mark Noble , Arthur Masuaku , Pablo Zabaleta , Marko Arnautovic , Manuel Lanzini , Joao Mario , James Collins , Pedro Obiang , Edimilson Fernandes , Jordan Pickford , Phil Jagielka , Ramiro Funes Mori , Michael Keane , Morgan Schneiderlin , Leighton Baines , Tom Davies , Seamus Coleman , Idrissa Gueye , Oumar Niasse , Cenk Tosun , Davy Klaassen , Yannick Bolasie , Theo Walcott 
